"Sample Date","Test date","WRRF Name","WRRF Abbreviation","Concentration SARS-CoV-2 gene target (N1 Copies/L) ","Per capita SARS-CoV-2 load (N1 copies per day per population)","Annotation","Population Served, estimated ","Technology"
"03/28/2023","03/29/2023","North River","NR","4,016.00","2,260,000.00",,"649,549","RT-qPCR - N1"
"03/28/2023","03/29/2023","Oakwood Beach","OB","7,413.00",,"This sample was analyzed in duplicate. The higher of the 2 results is reported","243,910","RT-qPCR - N1"
"03/28/2023","03/29/2023","Owls Head","OH","7,042.00","2,380,000.00",,"923,524","RT-qPCR - N1"
"03/28/2023","03/29/2023","Port Richmond","PR","5,021.00",,,"224,516","RT-qPCR - N1"
"03/28/2023","03/29/2023","Red Hook","RH","3,005.00","1,170,000.00",,"257,556","RT-qPCR - N1"
"03/28/2023","03/29/2023","Rockaway","RK","6,356.00","3,790,000.00",,"117,991","RT-qPCR - N1"
"03/28/2023","03/29/2023","Tallman Island","TI","5,067.00","2,260,000.00",,"457,817","RT-qPCR - N1"
"03/28/2023","03/29/2023","Wards Island","WI","4,199.00","2,250,000.00",,"1,173,448","RT-qPCR - N1"
"03/26/2023","03/27/2023","Bowery Bay","BB","51,696.00","20,800,000.00",,"894,311","dPCR - N1"
"03/26/2023","03/27/2023","Wards Island","WI","1,340.00","752,000.00",,"1,173,448","RT-qPCR - N1"
"03/26/2023","03/27/2023","Tallman Island","TI","3,776.00","1,650,000.00",,"457,817","RT-qPCR - N1"
"03/26/2023","03/27/2023","Rockaway","RK","2,719.00","1,620,000.00",,"117,991","RT-qPCR - N1"
"03/26/2023","03/27/2023","Red Hook","RH","3,847.00","1,500,000.00",,"257,556","RT-qPCR - N1"
"03/26/2023","03/27/2023","Port Richmond","PR","3,529.00","1,540,000.00",,"224,516","RT-qPCR - N1"
"03/26/2023","03/27/2023","Owls Head","OH","5,364.00","1,970,000.00",,"923,524","RT-qPCR - N1"
"03/26/2023","03/27/2023","Oakwood Beach","OB","5,287.00",,,"243,910","RT-qPCR - N1"
"03/26/2023","03/27/2023","North River","NR","4,114.00","2,220,000.00",,"649,549","RT-qPCR - N1"
"03/26/2023","03/27/2023","Newtown Creek","NC","5,631.00","3,370,000.00",,"1,227,810","RT-qPCR - N1"
"03/26/2023","03/27/2023","Jamaica Bay","JA","5,853.00","2,250,000.00",,"735,054","RT-qPCR - N1"
"03/26/2023","03/27/2023","Hunts Point","HP","3,744.00","2,510,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","781,885","RT-qPCR - N1"
"03/26/2023","03/27/2023","Coney Island","CI","4,049.00","1,840,000.00",,"647,635","RT-qPCR - N1"
"03/26/2023","03/27/2023","Bowery Bay","BB","5,557.00","2,160,000.00",,"894,311","RT-qPCR - N1"
"03/26/2023","03/27/2023","26th Ward","26W","1,383.00","829,000.00",,"318,262","RT-qPCR - N1"
"03/26/2023","03/27/2023","26th Ward","26W","11,232.00","6,150,000.00",,"318,262","dPCR - N1"
"03/26/2023","03/27/2023","Wards Island","WI","7,848.00","4,510,000.00",,"1,173,448","dPCR - N1"
"03/26/2023","03/27/2023","Tallman Island","TI","38,448.00","16,500,000.00",,"457,817","dPCR - N1"
"03/26/2023","03/27/2023","Rockaway","RK","31,896.00","19,400,000.00",,"117,991","dPCR - N1"
"03/26/2023","03/27/2023","Red Hook","RH","44,256.00","15,000,000.00",,"257,556","dPCR - N1"
"03/26/2023","03/27/2023","Port Richmond","PR","45,288.00","19,900,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"03/26/2023","03/27/2023","Owls Head","OH","54,144.00","19,500,000.00",,"923,524","dPCR - N1"
"03/26/2023","03/27/2023","Oakwood Beach","OB","61,488.00","36,100,000.00",,"243,910","dPCR - N1"
"03/26/2023","03/27/2023","North River","NR","21,720.00","11,900,000.00",,"649,549","dPCR - N1"
"03/26/2023","03/27/2023","Newtown Creek","NC","34,800.00","19,600,000.00",,"1,227,810","dPCR - N1"
"03/26/2023","03/27/2023","Jamaica Bay","JA","54,600.00","21,400,000.00",,"735,054","dPCR - N1"
"03/26/2023","03/27/2023","Hunts Point","HP","18,168.00","11,800,000.00",,"781,885","dPCR - N1"
"03/26/2023","03/27/2023","Coney Island","CI","34,656.00","16,600,000.00",,"647,635","dPCR - N1"
"03/21/2023","03/22/2023","Bowery Bay","BB","6,022.00","2,100,000.00",,"894,311","RT-qPCR - N1"
"03/21/2023","03/22/2023","Wards Island","WI","39,312.00","24,900,000.00",,"1,173,448","dPCR - N1"
"03/21/2023","03/22/2023","Tallman Island","TI","78,192.00","33,600,000.00",,"457,817","dPCR - N1"
"03/21/2023","03/22/2023","Rockaway","RK","21,216.00","12,300,000.00",,"117,991","dPCR - N1"
"03/21/2023","03/22/2023","Red Hook","RH","102,552.00","34,700,000.00",,"257,556","dPCR - N1"
"03/21/2023","03/22/2023","Port Richmond","PR","128,112.00","54,000,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"03/21/2023","03/22/2023","Owls Head","OH","107,304.00","35,600,000.00",,"923,524","dPCR - N1"
"03/21/2023","03/22/2023","Oakwood Beach","OB","36,336.00","13,400,000.00",,"243,910","dPCR - N1"
"03/21/2023","03/22/2023","North River","NR","93,672.00","53,500,000.00",,"649,549","dPCR - N1"
"03/21/2023","03/22/2023","Newtown Creek","NC","54,312.00","30,800,000.00",,"1,227,810","dPCR - N1"
"03/21/2023","03/22/2023","Jamaica Bay","JA","112,104.00","42,700,000.00",,"735,054","dPCR - N1"
"03/21/2023","03/22/2023","Hunts Point","HP","42,456.00","41,300,000.00",,"781,885","dPCR - N1"
"03/21/2023","03/22/2023","Coney Island","CI","19,272.00","8,560,000.00",,"647,635","dPCR - N1"
"03/21/2023","03/22/2023","Bowery Bay","BB","110,736.00","39,800,000.00",,"894,311","dPCR - N1"
"03/21/2023","03/22/2023","26th Ward","26W","76,608.00","41,900,000.00",,"318,262","dPCR - N1"
"03/21/2023","03/22/2023","Wards Island","WI","3,122.00","1,930,000.00",,"1,173,448","RT-qPCR - N1"
"03/21/2023","03/22/2023","Tallman Island","TI","6,202.00","2,710,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","457,817","RT-qPCR - N1"
"03/21/2023","03/22/2023","Rockaway","RK","1,057.00","598,000.00",,"117,991","RT-qPCR - N1"
"03/21/2023","03/22/2023","Red Hook","RH","7,590.00","2,950,000.00",,"257,556","RT-qPCR - N1"
"03/21/2023","03/22/2023","Port Richmond","PR","7,710.00","3,230,000.00",,"224,516","RT-qPCR - N1"
"03/21/2023","03/22/2023","Owls Head","OH","7,556.00","2,560,000.00",,"923,524","RT-qPCR - N1"
"03/21/2023","03/22/2023","Oakwood Beach","OB","3,086.00","1,070,000.00",,"243,910","RT-qPCR - N1"
"03/21/2023","03/22/2023","North River","NR","5,379.00","3,030,000.00",,"649,549","RT-qPCR - N1"
"03/21/2023","03/22/2023","Newtown Creek","NC","4,011.00","2,420,000.00",,"1,227,810","RT-qPCR - N1"
"03/21/2023","03/22/2023","Jamaica Bay","JA","8,980.00","3,360,000.00",,"735,054","RT-qPCR - N1"
"03/21/2023","03/22/2023","Hunts Point","HP","2,568.00","2,590,000.00",,"781,885","RT-qPCR - N1"
"03/21/2023","03/22/2023","Coney Island","CI","2,093.00","882,000.00",,"647,635","RT-qPCR - N1"
"03/21/2023","03/22/2023","26th Ward","26W","2,816.00","1,690,000.00",,"318,262","RT-qPCR - N1"
"03/19/2023","03/20/2023","North River","NR","3,269.00","1,750,000.00",,"649,549","RT-qPCR - N1"
"03/19/2023","03/20/2023","26th Ward","26W","1,511.00","965,000.00",,"318,262","RT-qPCR - N1"
"03/19/2023","03/20/2023","Bowery Bay","BB","3,259.00","1,200,000.00",,"894,311","RT-qPCR - N1"
"03/19/2023","03/20/2023","Coney Island","CI","4,972.00","2,260,000.00",,"647,635","RT-qPCR - N1"
"03/19/2023","03/20/2023","Hunts Point","HP","1,800.00","2,030,000.00",,"781,885","RT-qPCR - N1"
"03/19/2023","03/20/2023","Jamaica Bay","JA","3,820.00","1,510,000.00",,"735,054","RT-qPCR - N1"
"03/19/2023","03/20/2023","Newtown Creek","NC","4,567.00","2,720,000.00",,"1,227,810","RT-qPCR - N1"
"03/19/2023","03/20/2023","Oakwood Beach","OB","4,418.00","1,950,000.00",,"243,910","RT-qPCR - N1"
"03/19/2023","03/20/2023","Owls Head","OH","3,570.00","1,250,000.00",,"923,524","RT-qPCR - N1"
"03/19/2023","03/20/2023","Port Richmond","PR","1,683.00","760,000.00",,"224,516","RT-qPCR - N1"
"03/19/2023","03/20/2023","Red Hook","RH","7,806.00","3,170,000.00",,"257,556","RT-qPCR - N1"
"03/19/2023","03/20/2023","Rockaway","RK","2,622.00","1,560,000.00",,"117,991","RT-qPCR - N1"
"03/19/2023","03/20/2023","Tallman Island","TI","3,644.00","1,590,000.00",,"457,817","RT-qPCR - N1"
"03/19/2023","03/20/2023","Wards Island","WI","3,271.00","1,700,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","1,173,448","RT-qPCR - N1"
"03/19/2023","03/20/2023","26th Ward","26W","28,320.00","16,500,000.00","**Sample originally failed-reran on 4/13/23","318,262","dPCR - N1"
"03/19/2023","03/20/2023","Bowery Bay","BB","67,776.00","25,800,000.00",,"894,311","dPCR - N1"
"03/19/2023","03/20/2023","Coney Island","CI","71,880.00","34,500,000.00",,"647,635","dPCR - N1"
"03/19/2023","03/20/2023","Hunts Point","HP","42,312.00","46,100,000.00","**Sample originally failed-reran on 4/13/23","781,885","dPCR - N1"
"03/19/2023","03/20/2023","Jamaica Bay","JA","56,760.00","22,800,000.00",,"735,054","dPCR - N1"
"03/19/2023","03/20/2023","Newtown Creek","NC","80,232.00","45,000,000.00","**Sample originally failed-reran on 4/13/23","1,227,810","dPCR - N1"
"03/19/2023","03/20/2023","North River","NR","51,552.00","27,900,000.00",,"649,549","dPCR - N1"
"03/19/2023","03/20/2023","Oakwood Beach","OB","61,632.00","28,800,000.00",,"243,910","dPCR - N1"
"03/19/2023","03/20/2023","Owls Head","OH","60,864.00","21,000,000.00",,"923,524","dPCR - N1"
"03/19/2023","03/20/2023","Port Richmond","PR","37,104.00","16,900,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"03/19/2023","03/20/2023","Red Hook","RH","127,680.00","45,000,000.00",,"257,556","dPCR - N1"
"03/19/2023","03/20/2023","Rockaway","RK","28,992.00","17,700,000.00",,"117,991","dPCR - N1"
"03/19/2023","03/20/2023","Tallman Island","TI","50,448.00","21,700,000.00",,"457,817","dPCR - N1"
"03/19/2023","03/20/2023","Wards Island","WI","44,784.00","23,800,000.00",,"1,173,448","dPCR - N1"
"03/14/2023","03/15/2023","Bowery Bay","BB","37,320.00","19,700,000.00",,"894,311","dPCR - N1"
"03/14/2023","03/15/2023","Coney Island","CI","41,976.00","22,600,000.00",,"647,635","dPCR - N1"
"03/14/2023","03/15/2023","Hunts Point","HP","13,080.00","7,410,000.00",,"781,885","dPCR - N1"
"03/14/2023","03/15/2023","Jamaica Bay","JA","98,136.00","43,000,000.00",,"735,054","dPCR - N1"
"03/14/2023","03/15/2023","Newtown Creek","NC","54,744.00","36,300,000.00",,"1,227,810","dPCR - N1"
"03/14/2023","03/15/2023","North River","NR","52,896.00","32,100,000.00",,"649,549","dPCR - N1"
"03/14/2023","03/15/2023","Oakwood Beach","OB","41,736.00","22,700,000.00",,"243,910","dPCR - N1"
"03/14/2023","03/15/2023","Owls Head","OH","45,480.00","17,500,000.00",,"923,524","dPCR - N1"
"03/14/2023","03/15/2023","Port Richmond","PR","113,640.00","69,000,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"03/14/2023","03/15/2023","Red Hook","RH","29,592.00","11,700,000.00",,"257,556","dPCR - N1"
"03/14/2023","03/15/2023","Rockaway","RK","33,240.00","24,500,000.00",,"117,991","dPCR - N1"
"03/14/2023","03/15/2023","Tallman Island","TI","37,128.00","22,700,000.00",,"457,817","dPCR - N1"
"03/14/2023","03/15/2023","Wards Island","WI","38,880.00","27,500,000.00",,"1,173,448","dPCR - N1"
"03/14/2023","03/15/2023","26th Ward","26W",,,,"318,262","dPCR - N1"
"03/14/2023","03/15/2023","Wards Island","WI","3,662.00","2,530,000.00",,"1,173,448","RT-qPCR - N1"
"03/14/2023","03/15/2023","Tallman Island","TI","2,099.00","1,310,000.00",,"457,817","RT-qPCR - N1"
"03/14/2023","03/15/2023","Rockaway","RK","2,261.00","1,630,000.00",,"117,991","RT-qPCR - N1"
"03/14/2023","03/15/2023","Red Hook","RH","2,566.00","1,170,000.00",,"257,556","RT-qPCR - N1"
"03/14/2023","03/15/2023","Port Richmond","PR","5,886.00","3,550,000.00",,"224,516","RT-qPCR - N1"
"03/14/2023","03/15/2023","Owls Head","OH","3,628.00","1,420,000.00",,"923,524","RT-qPCR - N1"
"03/14/2023","03/15/2023","Oakwood Beach","OB","3,150.00","1,610,000.00",,"243,910","RT-qPCR - N1"
"03/14/2023","03/15/2023","North River","NR","3,617.00","2,160,000.00",,"649,549","RT-qPCR - N1"
"03/14/2023","03/15/2023","Newtown Creek","NC","3,694.00","2,600,000.00",,"1,227,810","RT-qPCR - N1"
"03/14/2023","03/15/2023","Jamaica Bay","JA","5,931.00","2,550,000.00",,"735,054","RT-qPCR - N1"
"03/14/2023","03/15/2023","Hunts Point","HP","542.00","317,000.00",,"781,885","RT-qPCR - N1"
"03/14/2023","03/15/2023","Coney Island","CI","2,093.00","1,070,000.00",,"647,635","RT-qPCR - N1"
"03/14/2023","03/15/2023","Bowery Bay","BB","2,266.00","1,160,000.00",,"894,311","RT-qPCR - N1"
"03/14/2023","03/15/2023","26th Ward","26W","1,941.00","1,570,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","318,262","RT-qPCR - N1"
"03/12/2023","03/13/2023","Red Hook","RH","118,608.00","45,300,000.00",,"257,556","dPCR - N1"
"03/12/2023","03/13/2023","26th Ward","26W","67,536.00","39,400,000.00","3/13/23-DEP to PHL transition","318,262","dPCR - N1"
"03/12/2023","03/13/2023","Bowery Bay","BB","78,408.00","33,500,000.00",,"894,311","dPCR - N1"
"03/12/2023","03/13/2023","Coney Island","CI","25,680.00","16,400,000.00",,"647,635","dPCR - N1"
"03/12/2023","03/13/2023","Hunts Point","HP","33,480.00","19,600,000.00",,"781,885","dPCR - N1"
"03/12/2023","03/13/2023","Jamaica Bay","JA","76,632.00","31,200,000.00",,"735,054","dPCR - N1"
"03/12/2023","03/13/2023","Newtown Creek","NC","73,584.00","45,600,000.00",,"1,227,810","dPCR - N1"
"03/12/2023","03/13/2023","North River","NR","63,336.00","35,800,000.00",,"649,549","dPCR - N1"
"03/12/2023","03/13/2023","Oakwood Beach","OB","56,664.00","27,600,000.00",,"243,910","dPCR - N1"
"03/12/2023","03/13/2023","Owls Head","OH","35,304.00","13,300,000.00",,"923,524","dPCR - N1"
"03/12/2023","03/13/2023","Port Richmond","PR","27,264.00","14,300,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"03/12/2023","03/13/2023","Rockaway","RK","44,424.00","31,400,000.00","**Sample originally failed-reran on 4/13/23","117,991","dPCR - N1"
"03/12/2023","03/13/2023","Tallman Island","TI","29,112.00","16,400,000.00",,"457,817","dPCR - N1"
"03/12/2023","03/13/2023","Wards Island","WI","66,960.00","41,500,000.00",,"1,173,448","dPCR - N1"
"03/12/2023","03/13/2023","26th Ward","26W",,,,"318,262","RT-qPCR - N1"
"03/12/2023","03/13/2023","Bowery Bay","BB",,,"This batch of samples was not analyzed due to short of staff.","894,311","RT-qPCR - N1"
"03/12/2023","03/13/2023","Coney Island","CI",,,,"647,635","RT-qPCR - N1"
"03/12/2023","03/13/2023","Hunts Point","HP",,,,"781,885","RT-qPCR - N1"
"03/12/2023","03/13/2023","Jamaica Bay","JA",,,,"735,054","RT-qPCR - N1"
"03/12/2023","03/13/2023","Newtown Creek","NC",,,,"1,227,810","RT-qPCR - N1"
"03/12/2023","03/13/2023","North River","NR",,,,"649,549","RT-qPCR - N1"
"03/12/2023","03/13/2023","Oakwood Beach","OB",,,,"243,910","RT-qPCR - N1"
"03/12/2023","03/13/2023","Owls Head","OH",,,,"923,524","RT-qPCR - N1"
"03/12/2023","03/13/2023","Port Richmond","PR",,,,"224,516","RT-qPCR - N1"
"03/12/2023","03/13/2023","Red Hook","RH",,,,"257,556","RT-qPCR - N1"
"03/12/2023","03/13/2023","Rockaway","RK",,,,"117,991","RT-qPCR - N1"
"03/12/2023","03/13/2023","Tallman Island","TI",,,,"457,817","RT-qPCR - N1"
"03/12/2023","03/13/2023","Wards Island","WI",,,,"1,173,448","RT-qPCR - N1"
"03/07/2023","03/08/2023","Rockaway","RK","283,920.00","173,000,000.00",,"117,991","dPCR - N1"
"03/07/2023","03/08/2023","Rockaway","RK","14,007.00","8,360,000.00",,"117,991","RT-qPCR - N1"
"03/07/2023","03/08/2023","26th Ward","26W","55,032.00","31,400,000.00","PHL DATA","318,262","dPCR - N1"
"03/07/2023","03/08/2023","Bowery Bay","BB","121,416.00","46,800,000.00",,"894,311","dPCR - N1"
"03/07/2023","03/08/2023","Coney Island","CI","102,072.00","49,500,000.00",,"647,635","dPCR - N1"
"03/07/2023","03/08/2023","Hunts Point","HP","43,776.00","25,600,000.00",,"781,885","dPCR - N1"
"03/07/2023","03/08/2023","Jamaica Bay","JA","98,664.00","37,600,000.00",,"735,054","dPCR - N1"
"03/07/2023","03/08/2023","Tallman Island","TI","4,602.00","2,250,000.00",,"457,817","RT-qPCR - N1"
"03/07/2023","03/08/2023","Newtown Creek","NC","48,984.00","30,200,000.00",,"1,227,810","dPCR - N1"
"03/07/2023","03/08/2023","North River","NR","60,792.00","36,500,000.00",,"649,549","dPCR - N1"
"03/07/2023","03/08/2023","Oakwood Beach","OB","86,952.00","39,900,000.00",,"243,910","dPCR - N1"
"03/07/2023","03/08/2023","Owls Head","OH","80,472.00","29,700,000.00",,"923,524","dPCR - N1"
"03/07/2023","03/08/2023","Port Richmond","PR","67,728.00","34,300,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"03/07/2023","03/08/2023","Red Hook","RH","94,032.00","35,900,000.00",,"257,556","dPCR - N1"
"03/07/2023","03/08/2023","Tallman Island","TI","68,952.00","33,100,000.00",,"457,817","dPCR - N1"
"03/07/2023","03/08/2023","26th Ward","26W","2,964.00","1,850,000.00",,"318,262","RT-qPCR - N1"
"03/07/2023","03/08/2023","Wards Island","WI","70,416.00","42,500,000.00",,"1,173,448","dPCR - N1"
"03/07/2023","03/08/2023","Wards Island","WI","4,120.00","2,430,000.00",,"1,173,448","RT-qPCR - N1"
"03/07/2023","03/08/2023","Bowery Bay","BB","5,833.00","2,170,000.00",,"894,311","RT-qPCR - N1"
"03/07/2023","03/08/2023","Coney Island","CI","7,333.00","3,380,000.00",,"647,635","RT-qPCR - N1"
"03/07/2023","03/08/2023","Hunts Point","HP","3,442.00","2,090,000.00",,"781,885","RT-qPCR - N1"
"03/07/2023","03/08/2023","Jamaica Bay","JA","5,212.00","1,950,000.00",,"735,054","RT-qPCR - N1"
"03/07/2023","03/08/2023","Newtown Creek","NC","4,911.00","3,220,000.00",,"1,227,810","RT-qPCR - N1"
"03/07/2023","03/08/2023","North River","NR","3,111.00","1,840,000.00",,"649,549","RT-qPCR - N1"
"03/07/2023","03/08/2023","Oakwood Beach","OB","6,757.00","2,930,000.00",,"243,910","RT-qPCR - N1"
"03/07/2023","03/08/2023","Owls Head","OH","4,806.00","1,810,000.00",,"923,524","RT-qPCR - N1"
"03/07/2023","03/08/2023","Port Richmond","PR","4,254.00","2,140,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","224,516","RT-qPCR - N1"
"03/07/2023","03/08/2023","Red Hook","RH","6,632.00","2,910,000.00",,"257,556","RT-qPCR - N1"
"03/05/2023","03/06/2023","Coney Island","CI","2,452.00","1,130,000.00",,"647,635","RT-qPCR - N1"
"03/05/2023","03/06/2023","Hunts Point","HP","1,222.00","789,000.00",,"781,885","RT-qPCR - N1"
"03/05/2023","03/06/2023","Jamaica Bay","JA","3,662.00","1,410,000.00",,"735,054","RT-qPCR - N1"
"03/05/2023","03/06/2023","Newtown Creek","NC","2,854.00","1,770,000.00",,"1,227,810","RT-qPCR - N1"
"03/05/2023","03/06/2023","North River","NR","1,494.00","867,000.00",,"649,549","RT-qPCR - N1"
"03/05/2023","03/06/2023","Oakwood Beach","OB","6,948.00","4,360,000.00","This sample was analyzed in duplicate. The higher of the 2 results is reported","243,910","RT-qPCR - N1"
"03/05/2023","03/06/2023","Owls Head","OH","1,440.00","541,000.00",,"923,524","RT-qPCR - N1"
"03/05/2023","03/06/2023","Port Richmond","PR","1,686.00","875,000.00",,"224,516","RT-qPCR - N1"
"03/05/2023","03/06/2023","Red Hook","RH","3,916.00","1,650,000.00",,"257,556","RT-qPCR - N1"
"03/05/2023","03/06/2023","Rockaway","RK","772.00","509,000.00",,"117,991","RT-qPCR - N1"
"03/05/2023","03/06/2023","Tallman Island","TI","2,012.00","1,180,000.00",,"457,817","RT-qPCR - N1"
"03/05/2023","03/06/2023","Wards Island","WI","1,663.00","1,030,000.00",,"1,173,448","RT-qPCR - N1"
"03/05/2023","03/06/2023","Bowery Bay","BB","6,172.00","2,430,000.00",,"894,311","RT-qPCR - N1"
"03/05/2023","03/06/2023","26th Ward","26W","1,866.00","1,190,000.00",,"318,262","RT-qPCR - N1"
"02/28/2023","03/01/2023","26th Ward","26W","1,443.00","1,120,000.00",,"318,262","RT-qPCR - N1"
"02/28/2023","03/01/2023","Wards Island","WI","47,184.00","35,800,000.00",,"1,173,448","dPCR - N1"
"02/28/2023","03/01/2023","Tallman Island","TI","126,000.00","78,100,000.00",,"457,817","dPCR - N1"
"02/28/2023","03/01/2023","Rockaway","RK","33,192.00","21,300,000.00",,"117,991","dPCR - N1"
"02/28/2023","03/01/2023","Red Hook","RH","38,856.00","21,700,000.00",,"257,556","dPCR - N1"
"02/28/2023","03/01/2023","Port Richmond","PR","80,928.00","49,100,000.00","This sample was analyzed in duplicate.","224,516","dPCR - N1"
"02/28/2023","03/01/2023","Owls Head","OH","123,336.00","67,200,000.00",,"923,524","dPCR - N1"
"02/28/2023","03/01/2023","Oakwood Beach","OB","99,024.00","50,400,000.00",,"243,910","dPCR - N1"
"02/28/2023","03/01/2023","North River","NR","26,880.00","20,200,000.00",,"649,549","dPCR - N1"
